advice_date	observation_id	original_crop_name	advice_text_english
2012-09-06	ap_kur_gad_pes_0002_jul12_0_rice_a_2012-09-02	Rice	Just transplanted:
2012-09-06	ap_kur_gad_buj_0004_jul12_0_rice_a_2012-09-01	Rice	Apply cartap Hydrochloride Granules 8kg/acre
2012-09-06	ap_kur_gad_buj_0005_jul12_0_rice_a_2012-09-01	Rice	crop is healthy
2012-09-06	ap_kur_gad_buj_0006_jul12_0_rice_a_2012-09-01	Rice	crop is healthy
2012-09-06	ap_kur_gad_pes_0001_jul12_0_rice_a_2012-09-02	Rice	spray chloripyriphos @2ml or phosolone @ 2ml.
2012-09-06	ap_kur_gad_buj_0001_jul12_0_rice_a_2012-09-01	Rice	crop is healthy
2012-09-06	ap_kur_gad_buj_0002_jul12_0_rice_a_2012-09-01	Rice	spray cartap hydrochloride @ 2 grams/liter
2012-09-06	ap_kur_gad_buj_0003_jul12_0_rice_a_2012-09-01	Rice	spray cartap hydrochloride 2 grams/liter of water
2012-09-06	ap_kur_gad_man_0001_aug12_0_rice_a_2012-08-31	Rice	spray chloripyriphos 2ml/liter.
2012-09-06	ap_kur_gad_man_0002_jul12_0_rice_a_2012-08-31	Rice	spray chloripyriphos @ 2ml/lit
2012-09-06	ap_kur_gad_man_0003_jul12_0_rice_a_2012-08-31	Rice	crop is healthy
2012-09-07	ap_war_gha_mal_0006_jul12_0_cott_a_2012-09-07	Cotton	Suspected as TSV virus: 
2012-09-07	ap_kur_ban_san_0011_aug12_0_rice_a_2012-09-07	Rice	aooly second round of fertilisers, urea 50 kg/ac
2012-09-07	ap_kur_ban_kak_0004_aug12_0_rice_a_2012-09-07	Rice	apply fertilisers if not applied at planting
2012-09-07	ap_kur_ban_kak_0006_aug12_0_rice_a_2012-09-07	Rice	apply fertilisers if not applied. urea 76kg, super phoisphate 200 kg and 50 kg MOP. also apply 20 kg zinc sulphate. 
2012-09-07	ap_kur_ban_kak_0007_aug12_0_rice_a_2012-09-07	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-07	ap_kur_ban_kak_0009_aug12_0_rice_a_2012-09-07	Rice	egg masses observed . Remove egg masses. whenever caterpillar observed spray chlorpyriphos 2.5ml/l or cartep hydrochloride 2g/l
2012-09-07	ap_kur_ban_san_0004_aug12_0_rice_a_2012-09-07	Rice	In future grow daincha crop and incorporate in soil at flowering stage to reduce salinity. also apply gypsum as per recommendation.
2012-09-07	ap_kur_ban_san_0006_aug12_0_rice_a_2012-09-07	Rice	egg masses observed . Remove egg masses. whenever caterpillar observed spray chlorpyriphos 2.5ml/l or cartap hydrochloride 2g/l
2012-09-07	ap_kur_ban_san_0007_aug12_0_rice_a_2012-09-07	Rice	Crop is healthy
2012-09-07	ap_kur_ban_san_0008_aug12_0_rice_a_2012-09-07	Rice	spray chlorpyriphos @2.5ml or Monocrotophos @ 1.6 ml or catep hydrochloride @ 2g/l . Before spraying drag a rope across the field to open folded leaves.
2012-09-07	ap_kur_ban_kak_0001_aug12_0_rice_a_2012-09-07	Rice	followed the advise of cutting leaf tips
2012-09-07	ap_kur_ban_ban_0010_aug12_0_rice_a_2012-09-06	Rice	spray chlorpyriphos @2.5ml or Monocrotophos @ 1.6 ml or catep hydrochloride @ 2g/l . Before spraying drag a rope across the field to open folded leaves.
2012-09-07	ap_kur_ban_ban_0008_aug12_0_rice_a_2012-09-06	Rice	spray chlorpyriphos @2.5ml or Monocrotophos @ 1.6 ml or catep hydrochloride @ 2g/l . Before spraying drag a rope across the field to open folded leaves.
2012-09-07	ap_kur_ban_ban_0006_aug12_0_rice_a_2012-09-06	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-07	ap_kur_ban_par_0003_aug12_0_cott_a_2012-09-07	Cotton	spray systemic insecticides combining with neem oil
2012-09-07	ap_kur_ban_san_0005_aug12_0_rice_a_2012-09-07	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-10	ap_kur_ban_kak_0003_aug12_0_rice_a_2012-09-07	Rice	leaf blast in nursery: spray tricyclazole @ 0.6g or isoprothiolane @ 1.5ml per litre
2012-09-10	ap_kur_ban_kak_0002_aug12_0_rice_a_2012-09-07	Rice	apply fertilisers per schedule. 50 -60 kg urea / acre
2012-09-10	ap_kur_ban_bho_0003_aug12_0_rice_a_2012-09-07	Rice	apply 50 - 60 kg urea / acre as per schedule
2012-09-10	ap_kur_ban_bho_0002_aug12_0_rice_a_2012-09-07	Rice	apply 50 - 60 kg urea / acre as per schedule     
2012-09-10	ap_kur_ban_bho_0001_aug12_0_rice_a_2012-09-07	Rice	apply 50 - 60 kg urea / acre as per schedule.  spray isecticides after 7 - 10 days for stem borer control
2012-09-10	ap_kur_baa_tan_0004_aug12_8_chil_a_2012-09-07	Chilli	directly sown chilli crop. thin the crop to maintain 15-20 cm for rainfed or 60cm for irrigated between plants 
2012-09-10	ap_kur_baa_tan_0005_aug12_8_chil_a_2012-09-07	Chilli	spray systemic insecticides combining with neem oil for thrips
\nfor leaf spot spray mancozeb or carbendazim
2012-09-10	ap_kur_baa_tan_0010_aug12_8_chil_a_2012-09-07	Chilli	spray systemic insecticides combining with neem oil for thrips
\nspray mancozeb or carbendazim for leaf spot
2012-09-10	ap_kur_baa_vit_0002_sep12_8_cott_a_2012-09-07	Cotton	spray systemic insecticides combining with neem oil
2012-09-10	ap_kur_baa_tan_0003_aug12_8_grou_a_2012-09-07	Groundnut	spray mancozeb @ 2g + carbendazim @ 1g per litre watertwice at 10 day interval for tikka leaf spot.
\nspray ferrous sulphate @ 5g + citric acid @ 1g per litre water
2012-09-10	ap_kur_baa_tan_0006_aug12_8_redg_a_2012-09-07	Redgram	No PP measures required
2012-09-10	ap_kur_baa_tan_0008_aug12_8_redg_a_2012-09-07	Redgram	No PP measures required
2012-09-10	ap_kur_baa_tan_0001_aug12_8_toba_a_2012-09-07	Tobacco	No advise required
2012-09-10	ap_kur_baa_tan_0009_aug12_8_toba_a_2012-09-07	Tobacco	earlier infection of leaf spot. No PP required as nursery appears  healthy at present
2012-09-10	ap_kur_baa_kya_0002_sep12_8_rice_a_2012-09-07	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-10	ap_kur_ban_san_0010_aug12_0_rice_a_2012-09-07	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. 
2012-09-10	ap_kur_ban_san_0009_aug12_0_rice_a_2012-09-07	Rice	Now crop is healthy. as a precaution spray spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre after 7 - 10days.
2012-09-10	ap_kur_ban_kak_0008_aug12_0_rice_a_2012-09-07	Rice	keep bunds clean
2012-09-11	ap_kur_ban_ban_0001_jul12_0_rice_a_2012-09-06	Rice	apply 50 - 60 kg urea / acre as per schedule. Due to continuous rains last week,BLB initiated but disease not spread further.      
2012-09-11	ap_kur_ban_ban_0009_aug12_0_rice_a_2012-09-06	Rice	apply 50 - 60 kg urea / acre as per schedule. old infection of leaf blast     
2012-09-11	ap_kur_ban_ban_0007_aug12_0_rice_a_2012-09-06	Rice	apply 50 - 60 kg urea / acre as per schedule     
2012-09-11	ap_kur_ban_ban_0005_aug12_0_rice_a_2012-09-06	Rice	apply 50 - 60 kg urea / acre as per schedule     
2012-09-11	ap_kur_ban_ban_0004_aug12_0_rice_a_2012-09-06	Rice	for folder - spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre.
2012-09-11	ap_kur_ban_ban_0003_aug12_0_rice_a_2012-09-06	Rice	infection of BLB initiated but stopped now. 
2012-09-11	ap_kur_ban_ban_0002_aug12_0_rice_a_2012-09-06	Rice	infection of BLB initiated but stopped now.  
2012-09-11	ap_kur_ban_san_0003_aug12_0_rice_a_2012-09-06	Rice	old infection of leaf folder, BLB:: spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. 
\ninfection of BLB initiated but stopped now.  
2012-09-11	ap_war_gha_mal_0006_jul12_0_cott_a_2012-09-11	Cotton	spray imidachlOpride @ 0.4 ml /liter
2012-09-11	ap_war_gha_mad_0001_jul12_0_cott_a_2012-09-11	Cotton	spray imidachloprid 4ml in 10 liters of water.
2012-09-11	ap_war_gha_pee_0001_jul12_0_cott_a_2012-09-11	Cotton	spray Spray methyl dematon @ 2ml or dimethioate @ 2ml or Acephate 1-1.5 g/liter.
2012-09-11	ap_war_gha_pee_0001_jul12_3_maiz_a_2012-09-11	Maize	crop is healthy.
2012-09-11	ap_war_gha_mal_0011_jul12_0_maiz_a_2012-09-11	Maize	Ready to harvest.
2012-09-11	ap_war_gha_pee_0004_jul12_0_cott_a_2012-09-11	Cotton	Sucking Pest complex: Spray imidachloprid @ 0.4 ml or acetamiprid 0.4 gram / liter water
2012-09-11	ap_war_gha_ven_0001_jul12_0_cott_a_2012-09-11	Cotton	Sucking Pest complex: Spray imidachloprid @ 0.4 ml or acetamiprid 0.4 gram / liter water
2012-09-11	ap_war_gha_lin_0001_jul12_1_rice_a_2012-09-11	Rice	Early blast symptoms: Spray tricychlozole @ 0.6 graa / liter water
2012-09-11	ap_war_gha_mal_0005_jun12_0_rice_a_2012-09-11	Rice	pull a rope through out the field so that all the insects will come out of the leaves.spray monocrotophos 1.6 ml/lit.
2012-09-11	ap_war_gha_ven_0001_jul12_1_rice_a_2012-09-11	Rice	Stem borer: Spray cartep hydroclodire @ 2g /liter water or apply Cartep granules @ 8kg / acre
2012-09-11	ap_war_gha_pee_0001_jul12_1_rice_a_2012-09-11	Rice	spray monocrotophos 1.6 ml/liter of water.
2012-09-11	ap_war_gha_mal_0012_jul12_1_chil_a_2012-09-11	Chilli	just transplanted, Leaf spot: Spray carbendizm @ 1 gram / liter water
2012-09-11	ap_kur_ban_par_0001_aug12_0_cott_a_2012-09-11	Cotton	spray systemic insecticides combining with neem oil as & when observed
2012-09-11	ap_kur_ban_par_0003_aug12_0_cott_a_2012-09-11	Cotton	spray streptocycline 0.1 g + COC 3.0 g per lt. repeat 2 - 3times at fortnightly intervals during rainy period
2012-09-11	ap_kur_ban_ban_0001_aug12_0_rice_a_2012-09-10	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule    
2012-09-11	ap_kur_ban_ban_0002_aug12_0_rice_a_2012-09-10	Rice	LEAF SCORCHING. NO MEASURES REQUIRED
2012-09-11	ap_kur_ban_ban_0003_aug12_0_rice_a_2012-09-10	Rice	Apply fertiliser if not applied at planting.
2012-09-11	ap_kur_ban_san_0009_aug12_0_rice_a_2012-09-10	Rice	As weather is normal now no PP required
2012-09-11	ap_kur_ban_san_0008_aug12_0_rice_a_2012-09-10	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-11	ap_kur_ban_san_0006_aug12_0_rice_a_2012-09-10	Rice	if water problem persists, grow ID crops providing drainage.
2012-09-11	ap_kur_ban_san_0005_aug12_0_rice_a_2012-09-10	Rice	Apply fertiliser if not applied at planting.
2012-09-11	ap_kur_ban_san_0004_aug12_0_rice_a_2012-09-10	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-11	ap_kur_ban_san_0003_aug12_0_rice_a_2012-09-10	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
2012-09-11	ap_kur_ban_san_0001_aug12_0_rice_a_2012-09-10	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
2012-09-11	ap_kur_ban_kak_0005_aug12_0_rice_a_2012-09-10	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
2012-09-11	ap_kur_ban_kak_0004_aug12_0_rice_a_2012-09-10	Rice	spray tricyclazole @ 0.6g or isoprothiolane @ 1.5ml per litre if appears again
2012-09-11	ap_kur_ban_kak_0003_aug12_0_rice_a_2012-09-10	Rice	No PP measures required
2012-09-11	ap_kur_ban_kak_0002_aug12_0_rice_a_2012-09-10	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
2012-09-11	ap_kur_ban_kak_0001_aug12_0_rice_a_2012-09-10	Rice	No PP measures required
2012-09-11	ap_kur_ban_ban_0004_aug12_0_rice_a_2012-09-10	Rice	No PP measures required for BLB.
\nAs & when folder is seen, spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
2012-09-11	ap_kur_ban_ban_0005_aug12_0_rice_a_2012-09-10	Rice	Crop is healthy
\nNo PP measures required
\n
2012-09-11	ap_kur_ban_bho_0001_aug12_0_rice_a_2012-09-10	Rice	Apply fertiliser if not applied at planting. Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-11	ap_kur_ban_bho_0002_aug12_0_rice_a_2012-09-10	Rice	spray chlorpyriphos @ 2.5 ml or  2ml phaasphomidaan 40 yes.yel.or monocrotophos 36SL @ 1.6 ml per litre.
2012-09-11	ap_kur_ban_bho_0003_aug12_0_rice_a_2012-09-10	Rice	crop is healthy 
\napply 50 - 60 kg urea / acre as per schedule  
2012-09-11	ap_kur_ban_bho_0004_aug12_0_rice_a_2012-09-10	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule  
\n
2012-09-11	ap_kur_ban_san_0007_aug12_0_rice_a_2012-09-10	Rice	Just planted
\n
2012-09-11	ap_kur_ban_ban_0005_aug12_0_rice_a_2012-09-07	Rice	No advise
2012-09-11	ap_kur_ban_ban_0004_aug12_0_rice_a_2012-09-07	Rice	 No suggestion
2012-09-11	ap_kur_ban_kak_0005_aug12_0_rice_a_2012-09-07	Rice	spray tricyclazole @ 0.6g or isoprothiolane @ 1.5ml per litre   if appears again
2012-09-11	ap_kur_ban_par_0004_aug12_0_cott_a_2012-09-11	Cotton	  No suggestion.       
2012-09-11	ap_kur_ban_par_0001_aug12_0_cott_a_2012-09-07	Cotton	No suggestion.   
2012-09-12	ap_kur_pan_bal_0001_aug12_9_chil_a_2012-09-11	Chilli	OBSERVE FOR HELICOVERPA INCIDENCE & ADOPT IPM PRACTICES.
\nFOR THRIPS ANY SYSTEMIC WITH NEEM OIL SPRAY
2012-09-12	ap_kur_pan_bal_0005_aug12_9_chil_a_2012-09-11	Chilli	OBSERVE FOR THRIPS - ANY SYSTEMIC INSECTICIDES WITH NEEM OIL SPRAY
\n
2012-09-12	ap_kur_pan_bal_0007_aug12_9_chil_a_2012-09-11	Chilli	OBSERVE FOR LEAF SPOT DEVELOPMENT - SPRAY MANCOZEB @ 2.5g OR COC @ 3 g OR CHLOROTHALONIL  2 g PER Lt. 2 - 3 TIMES AT 10 DAY INTERVAL. 
2012-09-12	ap_kur_pan_bhu_0004_aug12_9_cott_a_2012-09-11	Cotton	OBSERVE FOR Angular (Bacterial) leaf spot - 
\nspray streptocycline 0.1 g + COC 3.0 g per lt. repeat 2 - 3times at fortnightly intervals during rainy period
\n
2012-09-12	ap_kur_pan_bhu_0005_aug12_9_cott_a_2012-09-11	Cotton	spray systemic insecticides combining with neem oil
2012-09-12	ap_kur_pan_kow_0001_aug12_9_cott_a_2012-09-11	Cotton	spray systemic insecticides combining with neem oil
\n
2012-09-12	ap_kur_pan_ner_0001_aug12_9_cott_a_2012-09-11	Cotton	spray systemic insecticides combining with neem oil
2012-09-13	ap_kur_pan_bal_0006_aug12_9_redg_a_2012-09-11	Redgram	NO PP MEASURES REQUIRED NOW.
\nOBSERVE FOR HELICOVERPA FROM FLOWERING STAGE ONWARDS
2012-09-13	ap_kur_pan_kow_0001_aug12_9_redg_a_2012-09-11	Redgram	NO PP MEASURES REQUIRED NOW. REMOVE WEEDS BY INTERCULTURE. OBSERVE FOR HELICOVERPA FROM FLOWERING STAGE ONWARDS
2012-09-13	ap_kur_pan_bhu_0002_aug12_3_rice_a_2012-09-11	Rice	Plant is in transition stage and new leaves will be healthy after establishment.
2012-09-13	ap_kur_pan_bhu_0003_sep12_9_rice_a_2012-09-11	Rice	APPLY 76 Kg UREA + 200 Kg SSP + 50 Kg MOP PER ACRE AT PLANTING. 
\nCLIP OFF LEAF TIPS.
\nMAKE ALLEWAYS AFTERWARDS
2012-09-13	ap_kur_pan_pan_0004_aug12_9_jasm_a_2012-09-11	Jasmine	REMOVE INFECTED LEAVES. SPRAY METALAXYL @ 2g/LT TWICE AT 10 DAY INTERVAL
2012-09-13	ap_kur_pan_pan_0003_aug12_9_rose_a_2012-09-11	Rose	REPLANT ROSE CUTTINGS SELECTING GOOD ONES AFTER LAND PREPARATION.
2012-09-13	ap_kur_pan_pan_0002_aug12_9_cucu_a_2012-09-11	Cucumber	CROP IS NOT CUCUMBER.
\nKANAKAAMBARAM CROP IS HEALTHY
2012-09-14	ap_kur_baa_tan_0004_aug12_8_chil_a_2012-09-13	Chilli	crop is healthy.
2012-09-14	ap_kur_baa_tan_0005_aug12_8_chil_a_2012-09-13	Chilli	crop is healthy.
2012-09-14	ap_kur_baa_tan_0010_aug12_8_chil_a_2012-09-13	Chilli	To control thrips spray diamethoate 2ml or apply Methyl dematan 2 ml.
2012-09-14	ap_kur_gad_buj_0007_jul12_0_chil_a_2012-09-13	Chilli	Thrips and stem rot: coc@ 30+ strep @ 1/ 10 lit waTER if thrips incidence is high spray any systemic insecticide fipronil@ 2ml/  liter water. Add neem oil @ 3 ml / liter   with insecticide.
2012-09-14	ap_kur_gad_bol_0012_jul12_0_cott_a_2012-09-13	Cotton	Spray chloripyriphos@ 2ml or  profinophos 2ml or Monocrotophos 1.6ml + neem oil @ 3ml / lit.For the control of BLS spray streptocycline 1gram + copper oxy chloride 30 grams in 10 liters of water. 
2012-09-14	ap_kur_gad_gad_0008_jul12_0_chil_a_2012-09-13	Chilli	choanephora blight:Spary coc @ 30g + Steptocycline @  1 g / 10 lit water.2 times at  10-15 days interval.
2012-09-14	ap_kur_gad_gad_0007_jul12_0_chil_a_2012-09-13	Chilli	choanephora blight: Spray 30 g coc + 1 g streptocycline / 10 lit water
2012-09-14	ap_kur_gad_gad_0006_jul12_0_chil_a_2012-09-13	Chilli	To control thrips spray diamethoate 2ml or apply Methyl dematan 2 ml.
2012-09-14	ap_kur_baa_tan_0003_aug12_8_grou_a_2012-09-13	Groundnut	Apply mancozeb 400 grams or carbendazim 200 grams or chlorothalonil 400 grams or hexacnozole 400 ml.li in 200 liters of water for one acre.
2012-09-14	ap_kur_gad_man_0004_jul12_0_chil_a_2012-09-13	Chilli	OBSERVE FOR THRIPS - ANY SYSTEMIC INSECTICIDES WITH NEEM OIL SPRAY
\n
2012-09-14	ap_kur_baa_app_0001_aug12_8_redg_a_2012-09-13	Redgram	crop is healthy.
2012-09-14	ap_kur_baa_tan_0006_aug12_8_redg_a_2012-09-13	Redgram	-crop is healthy.
2012-09-14	ap_kur_gad_man_0004_jul12_0_chil_a_2012-09-13	Chilli	Thrips infestation was very low
2012-09-14	ap_kur_gad_gad_0006_jul12_0_chil_a_2012-09-13	Chilli	Thrips and choanephora blight
2012-09-14	ap_kur_baa_tan_0008_aug12_8_redg_a_2012-09-13	Redgram	leaf spot, Zn deficiency: spray propineb 2 gram/liter. Zn sulphate @ 3 gram/ liter
2012-09-14	ap_kur_gad_pes_0005_jul12_0_chil_a_2012-09-13	Chilli	choanephora blight: Spray 30 g coc + 1 g streptocycline / 10 lit water
2012-09-14	ap_kur_baa_tan_0001_aug12_8_toba_a_2012-09-13	Tobacco	crop is healthy.
2012-09-14	ap_kur_baa_tan_0009_aug12_8_toba_a_2012-09-13	Tobacco	crop is healthy.
2012-09-14	ap_kur_gad_man_0005_jul12_0_chil_a_2012-09-13	Chilli	Leaf spot and thrips: 
2012-09-14	ap_kur_baa_app_0002_sep12_8_rice_a_2012-09-13	Rice	Apply fertilizer if not applied at stage of planting.
2012-09-14	ap_kur_baa_kya_0001_aug12_10_rice_a_2012-09-13	Rice	new leaves will come after establishment 
2012-09-14	ap_kur_gad_pes_0004_jul12_0_chil_a_2012-09-13	Chilli	choanephora blight: Spray 30 g coc + 1 g streptocycline / 10 lit wate
2012-09-14	ap_kur_baa_tan_0011_sep12_8_cott_a_2012-09-13	Cotton	Fertilizer recommendation:Urea (N) @ 100 kg + MOP(K) @ 35 kg at 50-60 DAS.
\n
2012-09-14	ap_kur_gad_buj_0001_jul12_0_rice_a_2012-09-13	Rice	Copper sulphate crystals: 200 g/ ac. Apply urea 50-60 kg as per the schedule.
2012-09-14	ap_kur_baa_vit_0002_sep12_8_cott_a_2012-09-13	Cotton	Fertilizers application:Urea (N) @ 100 kg + MOP(K) @ 35 kg at 20-30 DAS.
\n
2012-09-14	ap_kur_gad_bol_0013_jul12_0_cott_a_2012-09-13	Cotton	Pink boll worm: Spray chlOripyriphos @  2ml or Spinosad @ 0.25 ml + 3 ml neem oil/ lIt water 
2012-09-14	ap_kur_gad_gad_0011_jul12_0_cott_a_2012-09-13	Cotton	Boron deficiency/ seed variability: 
2012-09-14	ap_kur_gad_gad_0012_jul12_0_cott_a_2012-09-13	Cotton	Bacterial leaf spot: coc @ 30 + Streptocyclin @ 1 g / 10 l water
2012-09-14	ap_kur_gad_man_0009_jul12_0_cott_a_2012-09-13	Cotton	Sucking pest : Spray imida @ 4 ml /10 lit water. 
2012-09-14	ap_kur_gad_man_0010_jul12_0_cott_a_2012-09-13	Cotton	Intercultivation and jassids
2012-09-14	ap_kur_gad_buj_0002_jul12_0_rice_a_2012-09-13	Rice	Healthy crop
2012-09-14	ap_kur_gad_gad_0003_jul12_0_rice_a_2012-09-13	Rice	crop is healthy
2012-09-14	ap_kur_gad_gad_0004_jul12_0_rice_a_2012-09-13	Rice	 leaf folder: spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre 
2012-09-14	ap_kur_gad_gad_0005_jul12_0_rice_a_2012-09-13	Rice	Algal growth: Apply copper crystals @ 200 grams / ac
\nDonot apply DAP as top dressing.
2012-09-14	ap_kur_gad_man_0001_aug12_0_rice_a_2012-09-13	Rice	Stem borer
2012-09-14	ap_kur_gad_man_0002_jul12_0_rice_a_2012-09-13	Rice	Healthy crop
2012-09-14	ap_kur_gad_pes_0001_jul12_0_rice_a_2012-09-13	Rice	Early blast, Leaf folder: 
2012-09-14	ap_kur_gad_pes_0002_jul12_0_rice_a_2012-09-13	Rice	Early blast
2012-09-18	ap_kur_mah_see_0002_aug12_9_rice_a_2012-09-18	Rice	crop is healthy.
2012-09-18	ap_kur_mah_gaj_0006_aug08_8_turm_b_2012-09-18	Turmeric	The disease is effectively controlled by spraying Dithane M-45 @ 2.5 g/litre of water or Bavistin 1g/litre , 2-3 sprayings should be given at fortnightly intervals
2012-09-18	ap_kur_mah_gaj_0008_aug08_8_grou_a_2012-09-18	Groundnut	spray quinolphos 2.0 ml or Monocrotophos 1.6 ml per liter of water.
2012-09-18	ap_kar_sai_ram_0004_aug12_4_cott_a_2012-08-30	Cotton	There is no feed back form
2012-09-18	ap_kur_nan_ayy_0005_aug12_9_rice_a_2012-09-18	Rice	crop is healthy.
2012-09-18	ap_kur_mah_gaj_0009_aug08_8_bana_a_2012-09-18	Banana	spray 2-3 times Tridemorph 1 m.l or propicnozole 1 m.l for every 20 days interval.
